apartment_0_00000 0 1 2 0.03582279388895905 0.02598240694300328
apartment_0_05042 0 1 3 0.07872067468510871 0.12454629652577205
apartment_0_05042 0 1 4 0.07872067468510871 -0.09315322868167134
apartment_0_05043 0 1 2 0.07872067468510871 0.038937877895572945
apartment_0_05043 0 1 3 0.07872067468510871 0.12454629652577205
apartment_0_05043 0 1 4 0.07872067468510871 -0.09315322868167134
apartment_0_05044 0 1 2 0.07872067468510871 0.038937877895572945
apartment_0_05044 0 1 3 0.07872067468510871 0.12454629652577205
apartment_0_05044 0 1 4 0.07872067468510871 -0.09315322868167134
apartment_0_05045 0 1 2 0.07872067468510871 0.038937877895572945
apartment_0_05045 0 1 3 0.07872067468510871 0.12454629652577205
apartment_0_05045 0 1 4 0.07872067468510871 -0.09315322868167134
apartment_0_05050 0 1 2 0.07659371693484955 0.02364513285566569
apartment_0_05050 0 1 3 0.07659371693484955 0.11744713506709134
apartment_0_05050 0 1 4 0.07659371693484955 -0.08559549895009222
apartment_0_05051 0 1 2 0.07659371693484955 0.02364513285566569
apartment_0_05051 0 1 3 0.07659371693484955 0.11744713506709134
apartment_0_05051 0 1 4 0.07659371693484955 -0.08559549895009222
apartment_0_05052 0 1 2 0.07659371693484955 0.02364513285566569
apartment_0_05052 0 1 3 0.07659371693484955 0.11744713506709134
apartment_0_05052 0 1 4 0.07659371693484955 -0.08559549895009222
apartment_0_05053 0 1 2 0.07659371693484955 0.02364513285566569
apartment_0_05053 0 1 3 0.07659371693484955 0.11744713506709134
apartment_0_05053 0 1 4 0.07659371693484955 -0.08559549895009222
apartment_0_05054 0 1 2 0.07659371693484955 0.02364513285566569
apartment_0_05054 0 1 3 0.07659371693484955 0.11744713506709134
apartment_0_05054 0 1 4 0.07659371693484955 -0.08559549895009222
apartment_0_05055 0 1 2 0.07659371693484955 0.02364513285566569
apartment_0_05055 0 1 3 0.07659371693484955 0.11744713506709134
apartment_0_05055 0 1 4 0.07659371693484955 -0.08559549895009222
apartment_0_05060 0 1 2 0.10767990743126911 0.04712658819540482
apartment_0_05060 0 1 3 0.10767990743126911 0.15200237448387877
apartment_0_05060 0 1 4 0.10767990743126911 -0.11489675096456364
apartment_0_05061 0 1 2 0.10767990743126911 0.04712658819540482
apartment_0_05061 0 1 3 0.10767990743126911 0.15200237448387877
apartment_0_05061 0 1 4 0.10767990743126911 -0.11489675096456364
apartment_0_05062 0 1 2 0.10767990743126911 0.04712658819540482
apartment_0_05062 0 1 3 0.10767990743126911 0.15200237448387877
apartment_0_05062 0 1 4 0.10767990743126911 -0.11489675096456364
apartment_0_05063 0 1 2 0.10767990743126911 0.04712658819540482
apartment_0_05063 0 1 3 0.10767990743126911 0.15200237448387877
apartment_0_05063 0 1 4 0.10767990743126911 -0.11489675096456364
apartment_0_05064 0 1 2 0.10767990743126911 0.04712658819540482
apartment_0_05064 0 1 3 0.10767990743126911 0.15200237448387877
apartment_0_05064 0 1 4 0.10767990743126911 -0.11489675096456364
apartment_0_05065 0 1 2 0.10767990743126911 0.04712658819540482
apartment_0_05065 0 1 3 0.10767990743126911 0.15200237448387877
apartment_0_05065 0 1 4 0.10767990743126911 -0.11489675096456364
apartment_0_05070 0 1 2 0.06507549177124101 0.041497355737636674
apartment_0_05070 0 1 3 0.06507549177124101 0.1594626448685294
apartment_0_05070 0 1 4 0.06507549177124101 -0.16588812460191024
apartment_0_05071 0 1 2 0.06507549177124101 0.041497355737636674
apartment_0_05071 0 1 3 0.06507549177124101 0.1594626448685294
apartment_0_05071 0 1 4 0.06507549177124101 -0.16588812460191024
apartment_0_05072 0 1 2 0.06507549177124101 0.041497355737636674
apartment_0_05072 0 1 3 0.06507549177124101 0.1594626448685294
apartment_0_05072 0 1 4 0.06507549177124101 -0.16588812460191024
apartment_0_05073 0 1 2 0.06507549177124101 0.041497355737636674
apartment_0_05073 0 1 3 0.06507549177124101 0.1594626448685294
apartment_0_05073 0 1 4 0.06507549177124101 -0.16588812460191024
apartment_0_05074 0 1 2 0.06507549177124101 0.041497355737636674
apartment_0_05074 0 1 3 0.06507549177124101 0.1594626448685294
apartment_0_05074 0 1 4 0.06507549177124101 -0.16588812460191024
apartment_0_05075 0 1 2 0.06507549177124101 0.041497355737636674
apartment_0_05075 0 1 3 0.06507549177124101 0.1594626448685294
apartment_0_05075 0 1 4 0.06507549177124101 -0.16588812460191024
apartment_0_05080 0 1 2 0.03642699236938318 0.02092924393390575
apartment_0_05080 0 1 3 0.03642699236938318 0.16361136126669165
apartment_0_05080 0 1 4 0.03642699236938318 -0.06960536831651601
apartment_0_05081 0 1 2 0.03642699236938318 0.02092924393390575
apartment_0_05081 0 1 3 0.03642699236938318 0.16361136126669165
apartment_0_05081 0 1 4 0.03642699236938318 -0.06960536831651601
apartment_0_05082 0 1 2 0.03642699236938318 0.02092924393390575
apartment_0_05082 0 1 3 0.03642699236938318 0.16361136126669165
apartment_0_05082 0 1 4 0.03642699236938318 -0.06960536831651601
apartment_0_05083 0 1 2 0.03642699236938318 0.02092924393390575
apartment_0_05083 0 1 3 0.03642699236938318 0.16361136126669165
apartment_0_05083 0 1 4 0.03642699236938318 -0.06960536831651601
apartment_0_05084 0 1 2 0.03642699236938318 0.02092924393390575
apartment_0_05084 0 1 3 0.03642699236938318 0.16361136126669165
apartment_0_05084 0 1 4 0.03642699236938318 -0.06960536831651601
apartment_0_05085 0 1 2 0.03642699236938318 0.02092924393390575
apartment_0_05085 0 1 3 0.03642699236938318 0.16361136126669165
apartment_0_05085 0 1 4 0.03642699236938318 -0.06960536831651601
apartment_0_05090 0 1 2 0.06495281791535112 0.027763362258862397
apartment_0_05090 0 1 3 0.06495281791535112 0.16572024343968514
apartment_0_05090 0 1 4 0.06495281791535112 -0.10572335282265777
apartment_0_05091 0 1 2 0.06495281791535112 0.027763362258862397
apartment_0_05091 0 1 3 0.06495281791535112 0.16572024343968514
apartment_0_05091 0 1 4 0.06495281791535112 -0.10572335282265777
apartment_0_05092 0 1 2 0.06495281791535112 0.027763362258862397
apartment_0_05092 0 1 3 0.06495281791535112 0.16572024343968514
apartment_0_05092 0 1 4 0.06495281791535112 -0.10572335282265777
apartment_0_05093 0 1 2 0.06495281791535112 0.027763362258862397
apartment_0_05093 0 1 3 0.06495281791535112 0.16572024343968514
apartment_0_05093 0 1 4 0.06495281791535112 -0.10572335282265777
apartment_0_05094 0 1 2 0.06495281791535112 0.027763362258862397
apartment_0_05094 0 1 3 0.06495281791535112 0.16572024343968514
apartment_0_05094 0 1 4 0.06495281791535112 -0.10572335282265777
apartment_0_05095 0 1 2 0.06495281791535112 0.027763362258862397
apartment_0_05095 0 1 3 0.06495281791535112 0.16572024343968514
apartment_0_05095 0 1 4 0.06495281791535112 -0.10572335282265777
apartment_0_05100 0 1 2 0.03480053075639531 0.02911074946523294
apartment_0_05100 0 1 3 0.03480053075639531 0.1349215698928383
apartment_0_05100 0 1 4 0.03480053075639531 -0.11687718117498755
apartment_0_05101 0 1 2 0.03480053075639531 0.02911074946523294
apartment_0_05101 0 1 3 0.03480053075639531 0.1349215698928383
apartment_0_05101 0 1 4 0.03480053075639531 -0.11687718117498755
apartment_0_05102 0 1 2 0.03480053075639531 0.02911074946523294
apartment_0_05102 0 1 3 0.03480053075639531 0.1349215698928383
apartment_0_05102 0 1 4 0.03480053075639531 -0.11687718117498755
apartment_0_05103 0 1 2 0.03480053075639531 0.02911074946523294
apartment_0_05103 0 1 3 0.03480053075639531 0.1349215698928383
apartment_0_05103 0 1 4 0.03480053075639531 -0.11687718117498755
apartment_0_05104 0 1 2 0.03480053075639531 0.02911074946523294
apartment_0_05104 0 1 3 0.03480053075639531 0.1349215698928383
apartment_0_05104 0 1 4 0.03480053075639531 -0.11687718117498755
apartment_0_05105 0 1 2 0.03480053075639531 0.02911074946523294
apartment_0_05105 0 1 3 0.03480053075639531 0.1349215698928383
apartment_0_05105 0 1 4 0.03480053075639531 -0.11687718117498755
apartment_0_05110 0 1 2 0.09172402363957016 0.08380679937105617
apartment_0_05110 0 1 3 0.09172402363957016 0.12768424017185181
apartment_0_05110 0 1 4 0.09172402363957016 -0.14562605648254137
apartment_0_05111 0 1 2 0.09172402363957016 0.08380679937105617
apartment_0_05111 0 1 3 0.09172402363957016 0.12768424017185181
apartment_0_05111 0 1 4 0.09172402363957016 -0.14562605648254137
apartment_0_05112 0 1 2 0.09172402363957016 0.08380679937105617
apartment_0_05112 0 1 3 0.09172402363957016 0.12768424017185181
apartment_0_05112 0 1 4 0.09172402363957016 -0.14562605648254137
apartment_0_05113 0 1 2 0.09172402363957016 0.08380679937105617
apartment_0_05113 0 1 3 0.09172402363957016 0.12768424017185181
apartment_0_05113 0 1 4 0.09172402363957016 -0.14562605648254137
apartment_0_05114 0 1 2 0.09172402363957016 0.08380679937105617
apartment_0_05114 0 1 3 0.09172402363957016 0.12768424017185181
apartment_0_05114 0 1 4 0.09172402363957016 -0.14562605648254137
apartment_0_05115 0 1 2 0.09172402363957016 0.08380679937105617
apartment_0_05115 0 1 3 0.09172402363957016 0.12768424017185181
apartment_0_05115 0 1 4 0.09172402363957016 -0.14562605648254137
apartment_0_05120 0 1 2 0.04290065740529689 0.02271815153703156
apartment_0_05120 0 1 3 0.04290065740529689 0.1341798788891261
apartment_0_05120 0 1 4 0.04290065740529689 -0.049045575547842814
apartment_0_05121 0 1 2 0.04290065740529689 0.02271815153703156
apartment_0_05121 0 1 3 0.04290065740529689 0.1341798788891261
apartment_0_05121 0 1 4 0.04290065740529689 -0.049045575547842814
apartment_0_05122 0 1 2 0.04290065740529689 0.02271815153703156
apartment_0_05122 0 1 3 0.04290065740529689 0.1341798788891261
apartment_0_05122 0 1 4 0.04290065740529689 -0.049045575547842814
apartment_0_05123 0 1 2 0.04290065740529689 0.02271815153703156
apartment_0_05123 0 1 3 0.04290065740529689 0.1341798788891261
apartment_0_05123 0 1 4 0.04290065740529689 -0.049045575547842814
apartment_0_05124 0 1 2 0.04290065740529689 0.02271815153703156
apartment_0_05124 0 1 3 0.04290065740529689 0.1341798788891261
apartment_0_05124 0 1 4 0.04290065740529689 -0.049045575547842814
apartment_0_05125 0 1 2 0.04290065740529689 0.02271815153703156
apartment_0_05125 0 1 3 0.04290065740529689 0.1341798788891261
apartment_0_05125 0 1 4 0.04290065740529689 -0.049045575547842814
apartment_0_05130 0 1 2 0.055922448357869234 0.04375429678317781
apartment_0_05130 0 1 3 0.055922448357869234 0.16871685989197954
apartment_0_05130 0 1 4 0.055922448357869234 -0.15568335962609348
apartment_0_05131 0 1 2 0.055922448357869234 0.04375429678317781
apartment_0_05131 0 1 3 0.055922448357869234 0.16871685989197954
apartment_0_05131 0 1 4 0.055922448357869234 -0.15568335962609348
apartment_0_05132 0 1 2 0.055922448357869234 0.04375429678317781
apartment_0_05132 0 1 3 0.055922448357869234 0.16871685989197954
apartment_0_05132 0 1 4 0.055922448357869234 -0.15568335962609348
apartment_0_05133 0 1 2 0.055922448357869234 0.04375429678317781
apartment_0_05133 0 1 3 0.055922448357869234 0.16871685989197954
apartment_0_05133 0 1 4 0.055922448357869234 -0.15568335962609348
apartment_0_05134 0 1 2 0.055922448357869234 0.04375429678317781
apartment_0_05134 0 1 3 0.055922448357869234 0.16871685989197954
apartment_0_05134 0 1 4 0.055922448357869234 -0.15568335962609348
apartment_0_05135 0 1 2 0.055922448357869234 0.04375429678317781
apartment_0_05135 0 1 3 0.055922448357869234 0.16871685989197954
apartment_0_05135 0 1 4 0.055922448357869234 -0.15568335962609348
apartment_0_05140 0 1 2 0.06337964919812093 0.027946079781189626
apartment_0_05140 0 1 3 0.06337964919812093 0.11566778294086302
apartment_0_05140 0 1 4 0.06337964919812093 -0.07297646827524859
apartment_0_05141 0 1 2 0.06337964919812093 0.027946079781189626
apartment_0_05141 0 1 3 0.06337964919812093 0.11566778294086302
apartment_0_05141 0 1 4 0.06337964919812093 -0.07297646827524859
apartment_0_05142 0 1 2 0.06337964919812093 0.027946079781189626
apartment_0_05142 0 1 3 0.06337964919812093 0.11566778294086302
apartment_0_05142 0 1 4 0.06337964919812093 -0.07297646827524859
apartment_0_05143 0 1 2 0.06337964919812093 0.027946079781189626
apartment_0_05143 0 1 3 0.06337964919812093 0.11566778294086302
apartment_0_05143 0 1 4 0.06337964919812093 -0.07297646827524859
apartment_0_05144 0 1 2 0.06337964919812093 0.027946079781189626
apartment_0_05144 0 1 3 0.06337964919812093 0.11566778294086302
apartment_0_05144 0 1 4 0.06337964919812093 -0.07297646827524859
apartment_0_05145 0 1 2 0.06337964919812093 0.027946079781189626
apartment_0_05145 0 1 3 0.06337964919812093 0.11566778294086302
apartment_0_05145 0 1 4 0.06337964919812093 -0.07297646827524859
apartment_0_05150 0 1 2 0.06291935712426763 0.04485405581860046
apartment_0_05150 0 1 3 0.06291935712426763 0.15369360024532636
apartment_0_05150 0 1 4 0.06291935712426763 -0.06827697438337386
apartment_0_05151 0 1 2 0.06291935712426763 0.04485405581860046
apartment_0_05151 0 1 3 0.06291935712426763 0.15369360024532636
apartment_0_05151 0 1 4 0.06291935712426763 -0.06827697438337386
apartment_0_05152 0 1 2 0.06291935712426763 0.04485405581860046
apartment_0_05152 0 1 3 0.06291935712426763 0.15369360024532636
apartment_0_05152 0 1 4 0.06291935712426763 -0.06827697438337386
apartment_0_05153 0 1 2 0.06291935712426763 0.04485405581860046
apartment_0_05153 0 1 3 0.06291935712426763 0.15369360024532636
apartment_0_05153 0 1 4 0.06291935712426763 -0.06827697438337386
apartment_0_05154 0 1 2 0.06291935712426763 0.04485405581860046
apartment_0_05154 0 1 3 0.06291935712426763 0.15369360024532636
apartment_0_05154 0 1 4 0.06291935712426763 -0.06827697438337386
apartment_0_05155 0 1 2 0.06291935712426763 0.04485405581860046
apartment_0_05155 0 1 3 0.06291935712426763 0.15369360024532636
apartment_0_05155 0 1 4 0.06291935712426763 -0.06827697438337386
apartment_0_05160 0 1 2 0.059455921959264815 0.027952953519124628
apartment_0_05160 0 1 3 0.059455921959264815 0.12802042720798285
apartment_0_05160 0 1 4 0.059455921959264815 -0.10611679610843947
apartment_0_05161 0 1 2 0.059455921959264815 0.027952953519124628
apartment_0_05161 0 1 3 0.059455921959264815 0.12802042720798285
apartment_0_05161 0 1 4 0.059455921959264815 -0.10611679610843947
apartment_0_05162 0 1 2 0.059455921959264815 0.027952953519124628
apartment_0_05162 0 1 3 0.059455921959264815 0.12802042720798285
apartment_0_05162 0 1 4 0.059455921959264815 -0.10611679610843947
apartment_0_05163 0 1 2 0.059455921959264815 0.027952953519124628
apartment_0_05163 0 1 3 0.059455921959264815 0.12802042720798285
apartment_0_05163 0 1 4 0.059455921959264815 -0.10611679610843947
apartment_0_05164 0 1 2 0.059455921959264815 0.027952953519124628
apartment_0_05164 0 1 3 0.059455921959264815 0.12802042720798285
apartment_0_05164 0 1 4 0.059455921959264815 -0.10611679610843947
apartment_0_05165 0 1 2 0.059455921959264815 0.027952953519124628
apartment_0_05165 0 1 3 0.059455921959264815 0.12802042720798285
apartment_0_05165 0 1 4 0.059455921959264815 -0.10611679610843947
apartment_0_05170 0 1 2 0.10076708875523978 0.021939046198740382
apartment_0_05170 0 1 3 0.10076708875523978 0.15217338924975923
apartment_0_05170 0 1 4 0.10076708875523978 -0.14462989991875774
apartment_0_05171 0 1 2 0.10076708875523978 0.021939046198740382
apartment_0_05171 0 1 3 0.10076708875523978 0.15217338924975923
apartment_0_05171 0 1 4 0.10076708875523978 -0.14462989991875774
apartment_0_05172 0 1 2 0.10076708875523978 0.021939046198740382
apartment_0_05172 0 1 3 0.10076708875523978 0.15217338924975923
apartment_0_05172 0 1 4 0.10076708875523978 -0.14462989991875774
apartment_0_05173 0 1 2 0.10076708875523978 0.021939046198740382
apartment_0_05173 0 1 3 0.10076708875523978 0.15217338924975923
apartment_0_05173 0 1 4 0.10076708875523978 -0.14462989991875774
apartment_0_05174 0 1 2 0.10076708875523978 0.021939046198740382
apartment_0_05174 0 1 3 0.10076708875523978 0.15217338924975923
apartment_0_05174 0 1 4 0.10076708875523978 -0.14462989991875774
apartment_0_05175 0 1 2 0.10076708875523978 0.021939046198740382
apartment_0_05175 0 1 3 0.10076708875523978 0.15217338924975923
apartment_0_05175 0 1 4 0.10076708875523978 -0.14462989991875774
apartment_0_05180 0 1 2 0.05215872564006216 0.04950458516435906
apartment_0_05180 0 1 3 0.05215872564006216 0.0843240406011483
apartment_0_05180 0 1 4 0.05215872564006216 -0.1639769371772822
apartment_0_05181 0 1 2 0.05215872564006216 0.04950458516435906
apartment_0_05181 0 1 3 0.05215872564006216 0.0843240406011483
apartment_0_05181 0 1 4 0.05215872564006216 -0.1639769371772822
apartment_0_05182 0 1 2 0.05215872564006216 0.04950458516435906
apartment_0_05182 0 1 3 0.05215872564006216 0.0843240406011483
apartment_0_05182 0 1 4 0.05215872564006216 -0.1639769371772822
apartment_0_05183 0 1 2 0.05215872564006216 0.04950458516435906
apartment_0_05183 0 1 3 0.05215872564006216 0.0843240406011483
apartment_0_05183 0 1 4 0.05215872564006216 -0.1639769371772822
apartment_0_05184 0 1 2 0.05215872564006216 0.04950458516435906
apartment_0_05184 0 1 3 0.05215872564006216 0.0843240406011483
apartment_0_05184 0 1 4 0.05215872564006216 -0.1639769371772822
apartment_0_05185 0 1 2 0.05215872564006216 0.04950458516435906
apartment_0_05185 0 1 3 0.05215872564006216 0.0843240406011483
apartment_0_05185 0 1 4 0.05215872564006216 -0.1639769371772822
apartment_0_05190 0 1 2 0.09239026600591768 0.04372685055653215
apartment_0_05190 0 1 3 0.09239026600591768 0.1720253909080781
apartment_0_05190 0 1 4 0.09239026600591768 -0.17514825974062778
apartment_0_05191 0 1 2 0.09239026600591768 0.04372685055653215
apartment_0_05191 0 1 3 0.09239026600591768 0.1720253909080781
apartment_0_05191 0 1 4 0.09239026600591768 -0.17514825974062778
apartment_0_05192 0 1 2 0.09239026600591768 0.04372685055653215
apartment_0_05192 0 1 3 0.09239026600591768 0.1720253909080781
apartment_0_05192 0 1 4 0.09239026600591768 -0.17514825974062778
apartment_0_05193 0 1 2 0.09239026600591768 0.04372685055653215
apartment_0_05193 0 1 3 0.09239026600591768 0.1720253909080781
apartment_0_05193 0 1 4 0.09239026600591768 -0.17514825974062778
apartment_0_05194 0 1 2 0.09239026600591768 0.04372685055653215
apartment_0_05194 0 1 3 0.09239026600591768 0.1720253909080781
apartment_0_05194 0 1 4 0.09239026600591768 -0.17514825974062778
apartment_0_05195 0 1 2 0.09239026600591768 0.04372685055653215
apartment_0_05195 0 1 3 0.09239026600591768 0.1720253909080781
apartment_0_05195 0 1 4 0.09239026600591768 -0.17514825974062778
apartment_0_05200 0 1 2 0.08273910856484616 0.030928773382903924
apartment_0_05200 0 1 3 0.08273910856484616 0.16598906990130852
apartment_0_05200 0 1 4 0.08273910856484616 -0.14445896308135986
apartment_0_05201 0 1 2 0.08273910856484616 0.030928773382903924
apartment_0_05201 0 1 3 0.08273910856484616 0.16598906990130852
apartment_0_05201 0 1 4 0.08273910856484616 -0.14445896308135986
apartment_0_05202 0 1 2 0.08273910856484616 0.030928773382903924
apartment_0_05202 0 1 3 0.08273910856484616 0.16598906990130852
apartment_0_05202 0 1 4 0.08273910856484616 -0.14445896308135986
apartment_0_05203 0 1 2 0.08273910856484616 0.030928773382903924
apartment_0_05203 0 1 3 0.08273910856484616 0.16598906990130852
apartment_0_05203 0 1 4 0.08273910856484616 -0.14445896308135986
apartment_0_05204 0 1 2 0.08273910856484616 0.030928773382903924
apartment_0_05204 0 1 3 0.08273910856484616 0.16598906990130852
apartment_0_05204 0 1 4 0.08273910856484616 -0.14445896308135986
apartment_0_05205 0 1 2 0.08273910856484616 0.030928773382903924
apartment_0_05205 0 1 3 0.08273910856484616 0.16598906990130852
apartment_0_05205 0 1 4 0.08273910856484616 -0.14445896308135986
apartment_0_05210 0 1 2 0.07228989230515168 0.03291152019290752
apartment_0_05210 0 1 3 0.07228989230515168 0.14665761606610647
apartment_0_05210 0 1 4 0.07228989230515168 -0.15089271750387478
apartment_0_05211 0 1 2 0.07228989230515168 0.03291152019290752
apartment_0_05211 0 1 3 0.07228989230515168 0.14665761606610647
apartment_0_05211 0 1 4 0.07228989230515168 -0.15089271750387478
apartment_0_05212 0 1 2 0.07228989230515168 0.03291152019290752
apartment_0_05212 0 1 3 0.07228989230515168 0.14665761606610647
apartment_0_05212 0 1 4 0.07228989230515168 -0.15089271750387478
apartment_0_05213 0 1 2 0.07228989230515168 0.03291152019290752
apartment_0_05213 0 1 3 0.07228989230515168 0.14665761606610647
apartment_0_05213 0 1 4 0.07228989230515168 -0.15089271750387478
apartment_0_05214 0 1 2 0.07228989230515168 0.03291152019290752
apartment_0_05214 0 1 3 0.07228989230515168 0.14665761606610647
apartment_0_05214 0 1 4 0.07228989230515168 -0.15089271750387478
apartment_0_05215 0 1 2 0.07228989230515168 0.03291152019290752
apartment_0_05215 0 1 3 0.07228989230515168 0.14665761606610647
apartment_0_05215 0 1 4 0.07228989230515168 -0.15089271750387478
apartment_0_05220 0 1 2 0.05952147950557868 0.05798410060663954
apartment_0_05220 0 1 3 0.05952147950557868 0.09613885432014974
apartment_0_05220 0 1 4 0.05952147950557868 -0.07958200395354516
apartment_0_05221 0 1 2 0.05952147950557868 0.05798410060663954
apartment_0_05221 0 1 3 0.05952147950557868 0.09613885432014974
apartment_0_05221 0 1 4 0.05952147950557868 -0.07958200395354516
apartment_0_05222 0 1 2 0.05952147950557868 0.05798410060663954
apartment_0_05222 0 1 3 0.05952147950557868 0.09613885432014974
apartment_0_05222 0 1 4 0.05952147950557868 -0.07958200395354516
apartment_0_05223 0 1 2 0.05952147950557868 0.05798410060663954
apartment_0_05223 0 1 3 0.05952147950557868 0.09613885432014974
apartment_0_05223 0 1 4 0.05952147950557868 -0.07958200395354516
apartment_0_05224 0 1 2 0.05952147950557868 0.05798410060663954
apartment_0_05224 0 1 3 0.05952147950557868 0.09613885432014974
apartment_0_05224 0 1 4 0.05952147950557868 -0.07958200395354516
apartment_0_05225 0 1 2 0.05952147950557868 0.05798410060663954
apartment_0_05225 0 1 3 0.05952147950557868 0.09613885432014974
apartment_0_05225 0 1 4 0.05952147950557868 -0.07958200395354516
apartment_0_05230 0 1 2 0.046663773053233 0.02930613952854015
apartment_0_05230 0 1 3 0.046663773053233 0.1689143753718692
apartment_0_05230 0 1 4 0.046663773053233 -0.1629143416331396
apartment_0_05231 0 1 2 0.046663773053233 0.02930613952854015
apartment_0_05231 0 1 3 0.046663773053233 0.1689143753718692
apartment_0_05231 0 1 4 0.046663773053233 -0.1629143416331396
apartment_0_05232 0 1 2 0.046663773053233 0.02930613952854015
apartment_0_05232 0 1 3 0.046663773053233 0.1689143753718692
apartment_0_05232 0 1 4 0.046663773053233 -0.1629143416331396
apartment_0_05233 0 1 2 0.046663773053233 0.02930613952854015
apartment_0_05233 0 1 3 0.046663773053233 0.1689143753718692
apartment_0_05233 0 1 4 0.046663773053233 -0.1629143416331396
apartment_0_05234 0 1 2 0.046663773053233 0.02930613952854015
apartment_0_05234 0 1 3 0.046663773053233 0.1689143753718692
apartment_0_05234 0 1 4 0.046663773053233 -0.1629143416331396
apartment_0_05235 0 1 2 0.046663773053233 0.02930613952854015
apartment_0_05235 0 1 3 0.046663773053233 0.1689143753718692
apartment_0_05235 0 1 4 0.046663773053233 -0.1629143416331396
apartment_0_05240 0 1 2 0.055455310357377 0.05362544457853431
apartment_0_05240 0 1 3 0.055455310357377 0.09860921446833623
apartment_0_05240 0 1 4 0.055455310357377 -0.07219805128920803
apartment_0_05241 0 1 2 0.055455310357377 0.05362544457853431
apartment_0_05241 0 1 3 0.055455310357377 0.09860921446833623
apartment_0_05241 0 1 4 0.055455310357377 -0.07219805128920803
apartment_0_05242 0 1 2 0.055455310357377 0.05362544457853431
apartment_0_05242 0 1 3 0.055455310357377 0.09860921446833623
apartment_0_05242 0 1 4 0.055455310357377 -0.07219805128920803
apartment_0_05243 0 1 2 0.055455310357377 0.05362544457853431
apartment_0_05243 0 1 3 0.055455310357377 0.09860921446833623
apartment_0_05243 0 1 4 0.055455310357377 -0.07219805128920803
apartment_0_05244 0 1 2 0.055455310357377 0.05362544457853431
apartment_0_05244 0 1 3 0.055455310357377 0.09860921446833623
apartment_0_05244 0 1 4 0.055455310357377 -0.07219805128920803
apartment_0_05245 0 1 2 0.055455310357377 0.05362544457853431
apartment_0_05245 0 1 3 0.055455310357377 0.09860921446833623
apartment_0_05245 0 1 4 0.055455310357377 -0.07219805128920803
apartment_0_05250 0 1 2 0.061400070919473936 0.041537375045176905
apartment_0_05250 0 1 3 0.061400070919473936 0.09003338036240269
apartment_0_05250 0 1 4 0.061400070919473936 -0.08795469048069395
apartment_0_05251 0 1 2 0.061400070919473936 0.041537375045176905
apartment_0_05251 0 1 3 0.061400070919473936 0.09003338036240269
apartment_0_05251 0 1 4 0.061400070919473936 -0.08795469048069395
apartment_0_05252 0 1 2 0.061400070919473936 0.041537375045176905
apartment_0_05252 0 1 3 0.061400070919473936 0.09003338036240269
apartment_0_05252 0 1 4 0.061400070919473936 -0.08795469048069395
apartment_0_05253 0 1 2 0.061400070919473936 0.041537375045176905
apartment_0_05253 0 1 3 0.061400070919473936 0.09003338036240269
apartment_0_05253 0 1 4 0.061400070919473936 -0.08795469048069395
apartment_0_05254 0 1 2 0.061400070919473936 0.041537375045176905
apartment_0_05254 0 1 3 0.061400070919473936 0.09003338036240269
apartment_0_05254 0 1 4 0.061400070919473936 -0.08795469048069395
apartment_0_05255 0 1 2 0.061400070919473936 0.041537375045176905
apartment_0_05255 0 1 3 0.061400070919473936 0.09003338036240269
apartment_0_05255 0 1 4 0.061400070919473936 -0.08795469048069395
apartment_0_05260 0 1 2 0.0621996552933245 0.0572145608144706
apartment_0_05260 0 1 3 0.0621996552933245 0.16493217894747456
apartment_0_05260 0 1 4 0.0621996552933245 -0.07954623670210087
apartment_0_05261 0 1 2 0.0621996552933245 0.0572145608144706
apartment_0_05261 0 1 3 0.0621996552933245 0.16493217894747456
apartment_0_05261 0 1 4 0.0621996552933245 -0.07954623670210087
apartment_0_05262 0 1 2 0.0621996552933245 0.0572145608144706
apartment_0_05262 0 1 3 0.0621996552933245 0.16493217894747456
apartment_0_05262 0 1 4 0.0621996552933245 -0.07954623670210087
apartment_0_05263 0 1 2 0.0621996552933245 0.0572145608144706
apartment_0_05263 0 1 3 0.0621996552933245 0.16493217894747456
apartment_0_05263 0 1 4 0.0621996552933245 -0.07954623670210087
apartment_0_05264 0 1 2 0.0621996552933245 0.0572145608144706
apartment_0_05264 0 1 3 0.0621996552933245 0.16493217894747456
apartment_0_05264 0 1 4 0.0621996552933245 -0.07954623670210087
apartment_0_05265 0 1 2 0.0621996552933245 0.0572145608144706
apartment_0_05265 0 1 3 0.0621996552933245 0.16493217894747456
apartment_0_05265 0 1 4 0.0621996552933245 -0.07954623670210087
apartment_0_05270 0 1 2 0.08316284300771544 0.03529351673644384
apartment_0_05270 0 1 3 0.08316284300771544 0.10384047495159232
apartment_0_05270 0 1 4 0.08316284300771544 -0.0909602415672128
apartment_0_05271 0 1 2 0.08316284300771544 0.03529351673644384
apartment_0_05271 0 1 3 0.08316284300771544 0.10384047495159232
apartment_0_05271 0 1 4 0.08316284300771544 -0.0909602415672128
apartment_0_05272 0 1 2 0.08316284300771544 0.03529351673644384
apartment_0_05272 0 1 3 0.08316284300771544 0.10384047495159232
apartment_0_05272 0 1 4 0.08316284300771544 -0.0909602415672128
apartment_0_05273 0 1 2 0.08316284300771544 0.03529351673644384
apartment_0_05273 0 1 3 0.08316284300771544 0.10384047495159232
apartment_0_05273 0 1 4 0.08316284300771544 -0.0909602415672128
apartment_0_05274 0 1 2 0.08316284300771544 0.03529351673644384
