office_3_00000 0 1 2 0.11593044361855274 0.062475442290912175
office_3_01841 0 1 4 0.08316291449938956 -0.09869852055086209
office_3_01842 0 1 2 0.08316291449938956 0.03786722130295318
office_3_01842 0 1 3 0.08316291449938956 0.1261410893248493
office_3_01842 0 1 4 0.08316291449938956 -0.09869852055086209
office_3_01843 0 1 2 0.08316291449938956 0.03786722130295318
office_3_01843 0 1 3 0.08316291449938956 0.1261410893248493
office_3_01843 0 1 4 0.08316291449938956 -0.09869852055086209
office_3_01844 0 1 2 0.08316291449938956 0.03786722130295318
office_3_01844 0 1 3 0.08316291449938956 0.1261410893248493
office_3_01844 0 1 4 0.08316291449938956 -0.09869852055086209
office_3_01845 0 1 2 0.08316291449938956 0.03786722130295318
office_3_01845 0 1 3 0.08316291449938956 0.1261410893248493
office_3_01845 0 1 4 0.08316291449938956 -0.09869852055086209
office_3_01850 0 1 2 0.050425687238707884 0.026798021872921997
office_3_01850 0 1 3 0.050425687238707884 0.09088224249571272
office_3_01850 0 1 4 0.050425687238707884 -0.06991550512861192
office_3_01851 0 1 2 0.050425687238707884 0.026798021872921997
office_3_01851 0 1 3 0.050425687238707884 0.09088224249571272
office_3_01851 0 1 4 0.050425687238707884 -0.06991550512861192
office_3_01852 0 1 2 0.050425687238707884 0.026798021872921997
office_3_01852 0 1 3 0.050425687238707884 0.09088224249571272
office_3_01852 0 1 4 0.050425687238707884 -0.06991550512861192
office_3_01853 0 1 2 0.050425687238707884 0.026798021872921997
office_3_01853 0 1 3 0.050425687238707884 0.09088224249571272
office_3_01853 0 1 4 0.050425687238707884 -0.06991550512861192
office_3_01854 0 1 2 0.050425687238707884 0.026798021872921997
office_3_01854 0 1 3 0.050425687238707884 0.09088224249571272
office_3_01854 0 1 4 0.050425687238707884 -0.06991550512861192
office_3_01855 0 1 2 0.050425687238707884 0.026798021872921997
office_3_01855 0 1 3 0.050425687238707884 0.09088224249571272
office_3_01855 0 1 4 0.050425687238707884 -0.06991550512861192
office_3_01860 0 1 2 0.09639955005965845 0.07557543495524835
office_3_01860 0 1 3 0.09639955005965845 0.16620761411880736
office_3_01860 0 1 4 0.09639955005965845 -0.1654457506181925
office_3_01861 0 1 2 0.09639955005965845 0.07557543495524835
office_3_01861 0 1 3 0.09639955005965845 0.16620761411880736
office_3_01861 0 1 4 0.09639955005965845 -0.1654457506181925
office_3_01862 0 1 2 0.09639955005965845 0.07557543495524835
office_3_01862 0 1 3 0.09639955005965845 0.16620761411880736
office_3_01862 0 1 4 0.09639955005965845 -0.1654457506181925
office_3_01863 0 1 2 0.09639955005965845 0.07557543495524835
office_3_01863 0 1 3 0.09639955005965845 0.16620761411880736
office_3_01863 0 1 4 0.09639955005965845 -0.1654457506181925
office_3_01864 0 1 2 0.09639955005965845 0.07557543495524835
office_3_01864 0 1 3 0.09639955005965845 0.16620761411880736
office_3_01864 0 1 4 0.09639955005965845 -0.1654457506181925
office_3_01865 0 1 2 0.09639955005965845 0.07557543495524835
office_3_01865 0 1 3 0.09639955005965845 0.16620761411880736
office_3_01865 0 1 4 0.09639955005965845 -0.1654457506181925
office_3_01870 0 1 2 0.03459903851647911 0.021637299810210165
office_3_01870 0 1 3 0.03459903851647911 0.17740807370739786
office_3_01870 0 1 4 0.03459903851647911 -0.05845423157236086
office_3_01871 0 1 2 0.03459903851647911 0.021637299810210165
office_3_01871 0 1 3 0.03459903851647911 0.17740807370739786
office_3_01871 0 1 4 0.03459903851647911 -0.05845423157236086
office_3_01872 0 1 2 0.03459903851647911 0.021637299810210165
office_3_01872 0 1 3 0.03459903851647911 0.17740807370739786
office_3_01872 0 1 4 0.03459903851647911 -0.05845423157236086
office_3_01873 0 1 2 0.03459903851647911 0.021637299810210165
office_3_01873 0 1 3 0.03459903851647911 0.17740807370739786
office_3_01873 0 1 4 0.03459903851647911 -0.05845423157236086
office_3_01874 0 1 2 0.03459903851647911 0.021637299810210165
office_3_01874 0 1 3 0.03459903851647911 0.17740807370739786
office_3_01874 0 1 4 0.03459903851647911 -0.05845423157236086
office_3_01875 0 1 2 0.03459903851647911 0.021637299810210165
office_3_01875 0 1 3 0.03459903851647911 0.17740807370739786
office_3_01875 0 1 4 0.03459903851647911 -0.05845423157236086
office_3_01880 0 1 2 0.08714704800585157 0.028871527994807814
office_3_01880 0 1 3 0.08714704800585157 0.08733437127930996
office_3_01880 0 1 4 0.08714704800585157 -0.1461668479730513
office_3_01881 0 1 2 0.08714704800585157 0.028871527994807814
office_3_01881 0 1 3 0.08714704800585157 0.08733437127930996
office_3_01881 0 1 4 0.08714704800585157 -0.1461668479730513
office_3_01882 0 1 2 0.08714704800585157 0.028871527994807814
office_3_01882 0 1 3 0.08714704800585157 0.08733437127930996
office_3_01882 0 1 4 0.08714704800585157 -0.1461668479730513
office_3_01883 0 1 2 0.08714704800585157 0.028871527994807814
office_3_01883 0 1 3 0.08714704800585157 0.08733437127930996
office_3_01883 0 1 4 0.08714704800585157 -0.1461668479730513
office_3_01884 0 1 2 0.08714704800585157 0.028871527994807814
office_3_01884 0 1 3 0.08714704800585157 0.08733437127930996
office_3_01884 0 1 4 0.08714704800585157 -0.1461668479730513
office_3_01885 0 1 2 0.08714704800585157 0.028871527994807814
office_3_01885 0 1 3 0.08714704800585157 0.08733437127930996
office_3_01885 0 1 4 0.08714704800585157 -0.1461668479730513
office_3_01890 0 1 2 0.0802593199374749 0.07814470523652507
office_3_01890 0 1 3 0.0802593199374749 0.17603424788792604
office_3_01890 0 1 4 0.0802593199374749 -0.17734133226238885
office_3_01891 0 1 2 0.0802593199374749 0.07814470523652507
office_3_01891 0 1 3 0.0802593199374749 0.17603424788792604
office_3_01891 0 1 4 0.0802593199374749 -0.17734133226238885
office_3_01892 0 1 2 0.0802593199374749 0.07814470523652507
office_3_01892 0 1 3 0.0802593199374749 0.17603424788792604
office_3_01892 0 1 4 0.0802593199374749 -0.17734133226238885
office_3_01893 0 1 2 0.0802593199374749 0.07814470523652507
office_3_01893 0 1 3 0.0802593199374749 0.17603424788792604
office_3_01893 0 1 4 0.0802593199374749 -0.17734133226238885
office_3_01894 0 1 2 0.0802593199374749 0.07814470523652507
office_3_01894 0 1 3 0.0802593199374749 0.17603424788792604
office_3_01894 0 1 4 0.0802593199374749 -0.17734133226238885
office_3_01895 0 1 2 0.0802593199374749 0.07814470523652507
office_3_01895 0 1 3 0.0802593199374749 0.17603424788792604
office_3_01895 0 1 4 0.0802593199374749 -0.17734133226238885
office_3_01900 0 1 2 0.0970041080249688 0.059135221864693846
office_3_01900 0 1 3 0.0970041080249688 0.17894245571363748
office_3_01900 0 1 4 0.0970041080249688 -0.14786484856834103
office_3_01901 0 1 2 0.0970041080249688 0.059135221864693846
office_3_01901 0 1 3 0.0970041080249688 0.17894245571363748
office_3_01901 0 1 4 0.0970041080249688 -0.14786484856834103
office_3_01902 0 1 2 0.0970041080249688 0.059135221864693846
office_3_01902 0 1 3 0.0970041080249688 0.17894245571363748
office_3_01902 0 1 4 0.0970041080249688 -0.14786484856834103
office_3_01903 0 1 2 0.0970041080249688 0.059135221864693846
office_3_01903 0 1 3 0.0970041080249688 0.17894245571363748
office_3_01903 0 1 4 0.0970041080249688 -0.14786484856834103
office_3_01904 0 1 2 0.0970041080249688 0.059135221864693846
office_3_01904 0 1 3 0.0970041080249688 0.17894245571363748
office_3_01904 0 1 4 0.0970041080249688 -0.14786484856834103
office_3_01905 0 1 2 0.0970041080249688 0.059135221864693846
office_3_01905 0 1 3 0.0970041080249688 0.17894245571363748
office_3_01905 0 1 4 0.0970041080249688 -0.14786484856834103
office_3_01910 0 1 2 0.07548930766732337 0.04415979350229059
office_3_01910 0 1 3 0.07548930766732337 0.08112404432464959
office_3_01910 0 1 4 0.07548930766732337 -0.16156602268586234
office_3_01911 0 1 2 0.07548930766732337 0.04415979350229059
office_3_01911 0 1 3 0.07548930766732337 0.08112404432464959
office_3_01911 0 1 4 0.07548930766732337 -0.16156602268586234
office_3_01912 0 1 2 0.07548930766732337 0.04415979350229059
office_3_01912 0 1 3 0.07548930766732337 0.08112404432464959
office_3_01912 0 1 4 0.07548930766732337 -0.16156602268586234
office_3_01913 0 1 2 0.07548930766732337 0.04415979350229059
office_3_01913 0 1 3 0.07548930766732337 0.08112404432464959
office_3_01913 0 1 4 0.07548930766732337 -0.16156602268586234
office_3_01914 0 1 2 0.07548930766732337 0.04415979350229059
office_3_01914 0 1 3 0.07548930766732337 0.08112404432464959
office_3_01914 0 1 4 0.07548930766732337 -0.16156602268586234
office_3_01915 0 1 2 0.07548930766732337 0.04415979350229059
office_3_01915 0 1 3 0.07548930766732337 0.08112404432464959
office_3_01915 0 1 4 0.07548930766732337 -0.16156602268586234
office_3_01920 0 1 2 0.10198928953859941 0.05198916547374603
office_3_01920 0 1 3 0.10198928953859941 0.11651241493351411
office_3_01920 0 1 4 0.10198928953859941 -0.10210151654484116
office_3_01921 0 1 2 0.10198928953859941 0.05198916547374603
office_3_01921 0 1 3 0.10198928953859941 0.11651241493351411
office_3_01921 0 1 4 0.10198928953859941 -0.10210151654484116
office_3_01922 0 1 2 0.10198928953859941 0.05198916547374603
office_3_01922 0 1 3 0.10198928953859941 0.11651241493351411
office_3_01922 0 1 4 0.10198928953859941 -0.10210151654484116
office_3_01923 0 1 2 0.10198928953859941 0.05198916547374603
office_3_01923 0 1 3 0.10198928953859941 0.11651241493351411
office_3_01923 0 1 4 0.10198928953859941 -0.10210151654484116
office_3_01924 0 1 2 0.10198928953859941 0.05198916547374603
office_3_01924 0 1 3 0.10198928953859941 0.11651241493351411
office_3_01924 0 1 4 0.10198928953859941 -0.10210151654484116
office_3_01925 0 1 2 0.10198928953859941 0.05198916547374603
office_3_01925 0 1 3 0.10198928953859941 0.11651241493351411
office_3_01925 0 1 4 0.10198928953859941 -0.10210151654484116
office_3_01930 0 1 2 0.08538767996882221 0.08389852038963524
office_3_01930 0 1 3 0.08538767996882221 0.11147685116601184
office_3_01930 0 1 4 0.08538767996882221 -0.16069447758442196
office_3_01931 0 1 2 0.08538767996882221 0.08389852038963524
office_3_01931 0 1 3 0.08538767996882221 0.11147685116601184
office_3_01931 0 1 4 0.08538767996882221 -0.16069447758442196
office_3_01932 0 1 2 0.08538767996882221 0.08389852038963524
office_3_01932 0 1 3 0.08538767996882221 0.11147685116601184
office_3_01932 0 1 4 0.08538767996882221 -0.16069447758442196
office_3_01933 0 1 2 0.08538767996882221 0.08389852038963524
office_3_01933 0 1 3 0.08538767996882221 0.11147685116601184
office_3_01933 0 1 4 0.08538767996882221 -0.16069447758442196
office_3_01934 0 1 2 0.08538767996882221 0.08389852038963524
office_3_01934 0 1 3 0.08538767996882221 0.11147685116601184
office_3_01934 0 1 4 0.08538767996882221 -0.16069447758442196
office_3_01935 0 1 2 0.08538767996882221 0.08389852038963524
office_3_01935 0 1 3 0.08538767996882221 0.11147685116601184
office_3_01935 0 1 4 0.08538767996882221 -0.16069447758442196
office_3_01940 0 1 2 0.08870259133244451 0.04353558398081111
office_3_01940 0 1 3 0.08870259133244451 0.11482751170193148
office_3_01940 0 1 4 0.08870259133244451 -0.11346448194865706
office_3_01941 0 1 2 0.08870259133244451 0.04353558398081111
office_3_01941 0 1 3 0.08870259133244451 0.11482751170193148
office_3_01941 0 1 4 0.08870259133244451 -0.11346448194865706
office_3_01942 0 1 2 0.08870259133244451 0.04353558398081111
office_3_01942 0 1 3 0.08870259133244451 0.11482751170193148
office_3_01942 0 1 4 0.08870259133244451 -0.11346448194865706
office_3_01943 0 1 2 0.08870259133244451 0.04353558398081111
office_3_01943 0 1 3 0.08870259133244451 0.11482751170193148
office_3_01943 0 1 4 0.08870259133244451 -0.11346448194865706
office_3_01944 0 1 2 0.08870259133244451 0.04353558398081111
office_3_01944 0 1 3 0.08870259133244451 0.11482751170193148
office_3_01944 0 1 4 0.08870259133244451 -0.11346448194865706
office_3_01945 0 1 2 0.08870259133244451 0.04353558398081111
office_3_01945 0 1 3 0.08870259133244451 0.11482751170193148
office_3_01945 0 1 4 0.08870259133244451 -0.11346448194865706
office_3_01950 0 1 2 0.05726085070540689 0.05610421817673897
office_3_01950 0 1 3 0.05726085070540689 0.0594655657538222
office_3_01950 0 1 4 0.05726085070540689 -0.12612823372152238
office_3_01951 0 1 2 0.05726085070540689 0.05610421817673897
office_3_01951 0 1 3 0.05726085070540689 0.0594655657538222
office_3_01951 0 1 4 0.05726085070540689 -0.12612823372152238
office_3_01952 0 1 2 0.05726085070540689 0.05610421817673897
office_3_01952 0 1 3 0.05726085070540689 0.0594655657538222
office_3_01952 0 1 4 0.05726085070540689 -0.12612823372152238
office_3_01953 0 1 2 0.05726085070540689 0.05610421817673897
office_3_01953 0 1 3 0.05726085070540689 0.0594655657538222
office_3_01953 0 1 4 0.05726085070540689 -0.12612823372152238
office_3_01954 0 1 2 0.05726085070540689 0.05610421817673897
office_3_01954 0 1 3 0.05726085070540689 0.0594655657538222
office_3_01954 0 1 4 0.05726085070540689 -0.12612823372152238
office_3_01955 0 1 2 0.05726085070540689 0.05610421817673897
office_3_01955 0 1 3 0.05726085070540689 0.0594655657538222
office_3_01955 0 1 4 0.05726085070540689 -0.12612823372152238
office_3_01960 0 1 2 0.05353093315287044 0.053453293928829
office_3_01960 0 1 3 0.05353093315287044 0.159336932956406
office_3_01960 0 1 4 0.05353093315287044 -0.17558642397255703
office_3_01961 0 1 2 0.05353093315287044 0.053453293928829
office_3_01961 0 1 3 0.05353093315287044 0.159336932956406
office_3_01961 0 1 4 0.05353093315287044 -0.17558642397255703
office_3_01962 0 1 2 0.05353093315287044 0.053453293928829
office_3_01962 0 1 3 0.05353093315287044 0.159336932956406
office_3_01962 0 1 4 0.05353093315287044 -0.17558642397255703
office_3_01963 0 1 2 0.05353093315287044 0.053453293928829
office_3_01963 0 1 3 0.05353093315287044 0.159336932956406
office_3_01963 0 1 4 0.05353093315287044 -0.17558642397255703
office_3_01964 0 1 2 0.05353093315287044 0.053453293928829
office_3_01964 0 1 3 0.05353093315287044 0.159336932956406
office_3_01964 0 1 4 0.05353093315287044 -0.17558642397255703
office_3_01965 0 1 2 0.05353093315287044 0.053453293928829
office_3_01965 0 1 3 0.05353093315287044 0.159336932956406
office_3_01965 0 1 4 0.05353093315287044 -0.17558642397255703
office_3_01970 0 1 2 0.05481878159107851 0.046465151003519195
office_3_01970 0 1 3 0.05481878159107851 0.09122178746130732
office_3_01970 0 1 4 0.05481878159107851 -0.17694209412654952
office_3_01971 0 1 2 0.05481878159107851 0.046465151003519195
office_3_01971 0 1 3 0.05481878159107851 0.09122178746130732
office_3_01971 0 1 4 0.05481878159107851 -0.17694209412654952
office_3_01972 0 1 2 0.05481878159107851 0.046465151003519195
office_3_01972 0 1 3 0.05481878159107851 0.09122178746130732
office_3_01972 0 1 4 0.05481878159107851 -0.17694209412654952
office_3_01973 0 1 2 0.05481878159107851 0.046465151003519195
office_3_01973 0 1 3 0.05481878159107851 0.09122178746130732
office_3_01973 0 1 4 0.05481878159107851 -0.17694209412654952
office_3_01974 0 1 2 0.05481878159107851 0.046465151003519195
office_3_01974 0 1 3 0.05481878159107851 0.09122178746130732
office_3_01974 0 1 4 0.05481878159107851 -0.17694209412654952
office_3_01975 0 1 2 0.05481878159107851 0.046465151003519195
office_3_01975 0 1 3 0.05481878159107851 0.09122178746130732
office_3_01975 0 1 4 0.05481878159107851 -0.17694209412654952
office_3_01980 0 1 2 0.11395980823325413 0.041562543716643995
office_3_01980 0 1 3 0.11395980823325413 0.1429787327439462
office_3_01980 0 1 4 0.11395980823325413 -0.1431495852114523
office_3_01981 0 1 2 0.11395980823325413 0.041562543716643995
office_3_01981 0 1 3 0.11395980823325413 0.1429787327439462
office_3_01981 0 1 4 0.11395980823325413 -0.1431495852114523
office_3_01982 0 1 2 0.11395980823325413 0.041562543716643995
office_3_01982 0 1 3 0.11395980823325413 0.1429787327439462
office_3_01982 0 1 4 0.11395980823325413 -0.1431495852114523
office_3_01983 0 1 2 0.11395980823325413 0.041562543716643995
office_3_01983 0 1 3 0.11395980823325413 0.1429787327439462
office_3_01983 0 1 4 0.11395980823325413 -0.1431495852114523
office_3_01984 0 1 2 0.11395980823325413 0.041562543716643995
office_3_01984 0 1 3 0.11395980823325413 0.1429787327439462
office_3_01984 0 1 4 0.11395980823325413 -0.1431495852114523
office_3_01985 0 1 2 0.11395980823325413 0.041562543716643995
office_3_01985 0 1 3 0.11395980823325413 0.1429787327439462
office_3_01985 0 1 4 0.11395980823325413 -0.1431495852114523
office_3_01990 0 1 2 0.035043795524658174 0.021716417587405553
office_3_01990 0 1 3 0.035043795524658174 0.08428637409733296
office_3_01990 0 1 4 0.035043795524658174 -0.08015788162436763
office_3_01991 0 1 2 0.035043795524658174 0.021716417587405553
office_3_01991 0 1 3 0.035043795524658174 0.08428637409733296
office_3_01991 0 1 4 0.035043795524658174 -0.08015788162436763
office_3_01992 0 1 2 0.035043795524658174 0.021716417587405553
office_3_01992 0 1 3 0.035043795524658174 0.08428637409733296
office_3_01992 0 1 4 0.035043795524658174 -0.08015788162436763
office_3_01993 0 1 2 0.035043795524658174 0.021716417587405553
office_3_01993 0 1 3 0.035043795524658174 0.08428637409733296
office_3_01993 0 1 4 0.035043795524658174 -0.08015788162436763
office_3_01994 0 1 2 0.035043795524658174 0.021716417587405553
office_3_01994 0 1 3 0.035043795524658174 0.08428637409733296
office_3_01994 0 1 4 0.035043795524658174 -0.08015788162436763
office_3_01995 0 1 2 0.035043795524658174 0.021716417587405553
office_3_01995 0 1 3 0.035043795524658174 0.08428637409733296
office_3_01995 0 1 4 0.035043795524658174 -0.08015788162436763
office_3_02000 0 1 2 0.06762348273058852 0.03657851661008747
office_3_02000 0 1 3 0.06762348273058852 0.12100910714512711
office_3_02000 0 1 4 0.06762348273058852 -0.07302371993645275
office_3_02001 0 1 2 0.06762348273058852 0.03657851661008747
office_3_02001 0 1 3 0.06762348273058852 0.12100910714512711
office_3_02001 0 1 4 0.06762348273058852 -0.07302371993645275
office_3_02002 0 1 2 0.06762348273058852 0.03657851661008747
office_3_02002 0 1 3 0.06762348273058852 0.12100910714512711
office_3_02002 0 1 4 0.06762348273058852 -0.07302371993645275
office_3_02003 0 1 2 0.06762348273058852 0.03657851661008747
office_3_02003 0 1 3 0.06762348273058852 0.12100910714512711
office_3_02003 0 1 4 0.06762348273058852 -0.07302371993645275
office_3_02004 0 1 2 0.06762348273058852 0.03657851661008747
office_3_02004 0 1 3 0.06762348273058852 0.12100910714512711
office_3_02004 0 1 4 0.06762348273058852 -0.07302371993645275
office_3_02005 0 1 2 0.06762348273058852 0.03657851661008747
office_3_02005 0 1 3 0.06762348273058852 0.12100910714512711
office_3_02005 0 1 4 0.06762348273058852 -0.07302371993645275
office_3_02010 0 1 2 0.06729959033946903 0.05737510644070093
office_3_02010 0 1 3 0.06729959033946903 0.11373776813126868
office_3_02010 0 1 4 0.06729959033946903 -0.17504199728418884
office_3_02011 0 1 2 0.06729959033946903 0.05737510644070093
office_3_02011 0 1 3 0.06729959033946903 0.11373776813126868
office_3_02011 0 1 4 0.06729959033946903 -0.17504199728418884
office_3_02012 0 1 2 0.06729959033946903 0.05737510644070093
office_3_02012 0 1 3 0.06729959033946903 0.11373776813126868
office_3_02012 0 1 4 0.06729959033946903 -0.17504199728418884
office_3_02013 0 1 2 0.06729959033946903 0.05737510644070093
office_3_02013 0 1 3 0.06729959033946903 0.11373776813126868
office_3_02013 0 1 4 0.06729959033946903 -0.17504199728418884
office_3_02014 0 1 2 0.06729959033946903 0.05737510644070093
office_3_02014 0 1 3 0.06729959033946903 0.11373776813126868
office_3_02014 0 1 4 0.06729959033946903 -0.17504199728418884
office_3_02015 0 1 2 0.06729959033946903 0.05737510644070093
office_3_02015 0 1 3 0.06729959033946903 0.11373776813126868
office_3_02015 0 1 4 0.06729959033946903 -0.17504199728418884
office_3_02020 0 1 2 0.04490167946411475 0.024038645556234188
office_3_02020 0 1 3 0.04490167946411475 0.07246009941448658
office_3_02020 0 1 4 0.04490167946411475 -0.06288905463852942
office_3_02021 0 1 2 0.04490167946411475 0.024038645556234188
office_3_02021 0 1 3 0.04490167946411475 0.07246009941448658
office_3_02021 0 1 4 0.04490167946411475 -0.06288905463852942
office_3_02022 0 1 2 0.04490167946411475 0.024038645556234188
office_3_02022 0 1 3 0.04490167946411475 0.07246009941448658
office_3_02022 0 1 4 0.04490167946411475 -0.06288905463852942
office_3_02023 0 1 2 0.04490167946411475 0.024038645556234188
office_3_02023 0 1 3 0.04490167946411475 0.07246009941448658
office_3_02023 0 1 4 0.04490167946411475 -0.06288905463852942
office_3_02024 0 1 2 0.04490167946411475 0.024038645556234188
office_3_02024 0 1 3 0.04490167946411475 0.07246009941448658
office_3_02024 0 1 4 0.04490167946411475 -0.06288905463852942
office_3_02025 0 1 2 0.04490167946411475 0.024038645556234188
office_3_02025 0 1 3 0.04490167946411475 0.07246009941448658
office_3_02025 0 1 4 0.04490167946411475 -0.06288905463852942
office_3_02030 0 1 2 0.11507629377554626 0.10770131075895603
office_3_02030 0 1 3 0.11507629377554626 0.1489305417241551
office_3_02030 0 1 4 0.11507629377554626 -0.15472358398157
office_3_02031 0 1 2 0.11507629377554626 0.10770131075895603
office_3_02031 0 1 3 0.11507629377554626 0.1489305417241551
office_3_02031 0 1 4 0.11507629377554626 -0.15472358398157
office_3_02032 0 1 2 0.11507629377554626 0.10770131075895603
office_3_02032 0 1 3 0.11507629377554626 0.1489305417241551
office_3_02032 0 1 4 0.11507629377554626 -0.15472358398157
office_3_02033 0 1 2 0.11507629377554626 0.10770131075895603
office_3_02033 0 1 3 0.11507629377554626 0.1489305417241551
office_3_02033 0 1 4 0.11507629377554626 -0.15472358398157
office_3_02034 0 1 2 0.11507629377554626 0.10770131075895603
office_3_02034 0 1 3 0.11507629377554626 0.1489305417241551
office_3_02034 0 1 4 0.11507629377554626 -0.15472358398157
office_3_02035 0 1 2 0.11507629377554626 0.10770131075895603
office_3_02035 0 1 3 0.11507629377554626 0.1489305417241551
office_3_02035 0 1 4 0.11507629377554626 -0.15472358398157
office_3_02040 0 1 2 0.04927384453397542 0.03407767798611412
office_3_02040 0 1 3 0.04927384453397542 0.16785160096356144
office_3_02040 0 1 4 0.04927384453397542 -0.06847791226338723
office_3_02041 0 1 2 0.04927384453397542 0.03407767798611412
office_3_02041 0 1 3 0.04927384453397542 0.16785160096356144
office_3_02041 0 1 4 0.04927384453397542 -0.06847791226338723
office_3_02042 0 1 2 0.04927384453397542 0.03407767798611412
office_3_02042 0 1 3 0.04927384453397542 0.16785160096356144
office_3_02042 0 1 4 0.04927384453397542 -0.06847791226338723
office_3_02043 0 1 2 0.04927384453397542 0.03407767798611412
office_3_02043 0 1 3 0.04927384453397542 0.16785160096356144
office_3_02043 0 1 4 0.04927384453397542 -0.06847791226338723
office_3_02044 0 1 2 0.04927384453397542 0.03407767798611412
office_3_02044 0 1 3 0.04927384453397542 0.16785160096356144
office_3_02044 0 1 4 0.04927384453397542 -0.06847791226338723
office_3_02045 0 1 2 0.04927384453397542 0.03407767798611412
office_3_02045 0 1 3 0.04927384453397542 0.16785160096356144
office_3_02045 0 1 4 0.04927384453397542 -0.06847791226338723
office_3_02050 0 1 2 0.04881316097591981 0.029353488389163268
office_3_02050 0 1 3 0.04881316097591981 0.1769020338577243
office_3_02050 0 1 4 0.04881316097591981 -0.15439528976525038
office_3_02051 0 1 2 0.04881316097591981 0.029353488389163268
office_3_02051 0 1 3 0.04881316097591981 0.1769020338577243
office_3_02051 0 1 4 0.04881316097591981 -0.15439528976525038
office_3_02052 0 1 2 0.04881316097591981 0.029353488389163268
office_3_02052 0 1 3 0.04881316097591981 0.1769020338577243
office_3_02052 0 1 4 0.04881316097591981 -0.15439528976525038
office_3_02053 0 1 2 0.04881316097591981 0.029353488389163268
office_3_02053 0 1 3 0.04881316097591981 0.1769020338577243
office_3_02053 0 1 4 0.04881316097591981 -0.15439528976525038
office_3_02054 0 1 2 0.04881316097591981 0.029353488389163268
office_3_02054 0 1 3 0.04881316097591981 0.1769020338577243
office_3_02054 0 1 4 0.04881316097591981 -0.15439528976525038
office_3_02055 0 1 2 0.04881316097591981 0.029353488389163268
office_3_02055 0 1 3 0.04881316097591981 0.1769020338577243
office_3_02055 0 1 4 0.04881316097591981 -0.15439528976525038
office_3_02060 0 1 2 0.08018203775708606 0.04935550680649471
office_3_02060 0 1 3 0.08018203775708606 0.1485198562229323
office_3_02060 0 1 4 0.08018203775708606 -0.11397506721758566
office_3_02061 0 1 2 0.08018203775708606 0.04935550680649471
office_3_02061 0 1 3 0.08018203775708606 0.1485198562229323
office_3_02061 0 1 4 0.08018203775708606 -0.11397506721758566
office_3_02062 0 1 2 0.08018203775708606 0.04935550680649471
office_3_02062 0 1 3 0.08018203775708606 0.1485198562229323
office_3_02062 0 1 4 0.08018203775708606 -0.11397506721758566
office_3_02063 0 1 2 0.08018203775708606 0.04935550680649471
office_3_02063 0 1 3 0.08018203775708606 0.1485198562229323
office_3_02063 0 1 4 0.08018203775708606 -0.11397506721758566
office_3_02064 0 1 2 0.08018203775708606 0.04935550680649471
office_3_02064 0 1 3 0.08018203775708606 0.1485198562229323
office_3_02064 0 1 4 0.08018203775708606 -0.11397506721758566
office_3_02065 0 1 2 0.08018203775708606 0.04935550680649471
office_3_02065 0 1 3 0.08018203775708606 0.1485198562229323
office_3_02065 0 1 4 0.08018203775708606 -0.11397506721758566
office_3_02070 0 1 2 0.07503355573648512 0.042350437462888565
office_3_02070 0 1 3 0.07503355573648512 0.10984262476592957
office_3_02070 0 1 4 0.07503355573648512 -0.13182637955032472
office_3_02071 0 1 2 0.07503355573648512 0.042350437462888565
office_3_02071 0 1 3 0.07503355573648512 0.10984262476592957
office_3_02071 0 1 4 0.07503355573648512 -0.13182637955032472
office_3_02072 0 1 2 0.07503355573648512 0.042350437462888565
office_3_02072 0 1 3 0.07503355573648512 0.10984262476592957
office_3_02072 0 1 4 0.07503355573648512 -0.13182637955032472
office_3_02073 0 1 2 0.07503355573648512 0.042350437462888565
office_3_02073 0 1 3 0.07503355573648512 0.10984262476592957
office_3_02073 0 1 4 0.07503355573648512 -0.13182637955032472
office_3_02074 0 1 2 0.07503355573648512 0.042350437462888565
office_3_02074 0 1 3 0.07503355573648512 0.10984262476592957
office_3_02074 0 1 4 0.07503355573648512 -0.13182637955032472
office_3_02075 0 1 2 0.07503355573648512 0.042350437462888565
office_3_02075 0 1 3 0.07503355573648512 0.10984262476592957
office_3_02075 0 1 4 0.07503355573648512 -0.13182637955032472
office_3_02080 0 1 2 0.04570463270752265 0.02894182161694009
office_3_02080 0 1 3 0.04570463270752265 0.1532749857698854
office_3_02080 0 1 4 0.04570463270752265 -0.04670446742173336
office_3_02081 0 1 2 0.04570463270752265 0.02894182161694009
office_3_02081 0 1 3 0.04570463270752265 0.1532749857698854
office_3_02081 0 1 4 0.04570463270752265 -0.04670446742173336
office_3_02082 0 1 2 0.04570463270752265 0.02894182161694009
office_3_02082 0 1 3 0.04570463270752265 0.1532749857698854
office_3_02082 0 1 4 0.04570463270752265 -0.04670446742173336
office_3_02083 0 1 2 0.04570463270752265 0.02894182161694009
office_3_02083 0 1 3 0.04570463270752265 0.1532749857698854
office_3_02083 0 1 4 0.04570463270752265 -0.04670446742173336
office_3_02084 0 1 2 0.04570463270752265 0.02894182161694009
office_3_02084 0 1 3 0.04570463270752265 0.1532749857698854
office_3_02084 0 1 4 0.04570463270752265 -0.04670446742173336
office_3_02085 0 1 2 0.04570463270752265 0.02894182161694009
office_3_02085 0 1 3 0.04570463270752265 0.1532749857698854
office_3_02085 0 1 4 0.04570463270752265 -0.04670446742173336
office_3_02090 0 1 2 0.11281103156717551 0.09782239496613
