hotel_0_00000 0 1 2 0.036114862885868654 0.028534244558083226
hotel_0_00610 0 1 4 0.0395819245174845 -0.12410905356155993
hotel_0_00611 0 1 2 0.0395819245174845 0.03620424045013016
hotel_0_00611 0 1 3 0.0395819245174845 0.12114335965543563
hotel_0_00611 0 1 4 0.0395819245174845 -0.12410905356155993
hotel_0_00612 0 1 2 0.0395819245174845 0.03620424045013016
hotel_0_00612 0 1 3 0.0395819245174845 0.12114335965543563
hotel_0_00612 0 1 4 0.0395819245174845 -0.12410905356155993
hotel_0_00613 0 1 2 0.0395819245174845 0.03620424045013016
hotel_0_00613 0 1 3 0.0395819245174845 0.12114335965543563
hotel_0_00613 0 1 4 0.0395819245174845 -0.12410905356155993
hotel_0_00614 0 1 2 0.0395819245174845 0.03620424045013016
hotel_0_00614 0 1 3 0.0395819245174845 0.12114335965543563
hotel_0_00614 0 1 4 0.0395819245174845 -0.12410905356155993
hotel_0_00615 0 1 2 0.0395819245174845 0.03620424045013016
hotel_0_00615 0 1 3 0.0395819245174845 0.12114335965543563
hotel_0_00615 0 1 4 0.0395819245174845 -0.12410905356155993
hotel_0_00620 0 1 2 0.04362753377359298 0.02823088539932616
hotel_0_00620 0 1 3 0.04362753377359298 0.09002400489079913
hotel_0_00620 0 1 4 0.04362753377359298 -0.08561504507994916
hotel_0_00621 0 1 2 0.04362753377359298 0.02823088539932616
hotel_0_00621 0 1 3 0.04362753377359298 0.09002400489079913
hotel_0_00621 0 1 4 0.04362753377359298 -0.08561504507994916
hotel_0_00622 0 1 2 0.04362753377359298 0.02823088539932616
hotel_0_00622 0 1 3 0.04362753377359298 0.09002400489079913
hotel_0_00622 0 1 4 0.04362753377359298 -0.08561504507994916
hotel_0_00623 0 1 2 0.04362753377359298 0.02823088539932616
hotel_0_00623 0 1 3 0.04362753377359298 0.09002400489079913
hotel_0_00623 0 1 4 0.04362753377359298 -0.08561504507994916
hotel_0_00624 0 1 2 0.04362753377359298 0.02823088539932616
hotel_0_00624 0 1 3 0.04362753377359298 0.09002400489079913
hotel_0_00624 0 1 4 0.04362753377359298 -0.08561504507994916
hotel_0_00625 0 1 2 0.04362753377359298 0.02823088539932616
hotel_0_00625 0 1 3 0.04362753377359298 0.09002400489079913
hotel_0_00625 0 1 4 0.04362753377359298 -0.08561504507994916
hotel_0_00630 0 1 2 0.06492698839129166 0.048846492790435334
hotel_0_00630 0 1 3 0.06492698839129166 0.11290939765353875
hotel_0_00630 0 1 4 0.06492698839129166 -0.07877066683154361
hotel_0_00631 0 1 2 0.06492698839129166 0.048846492790435334
hotel_0_00631 0 1 3 0.06492698839129166 0.11290939765353875
hotel_0_00631 0 1 4 0.06492698839129166 -0.07877066683154361
hotel_0_00632 0 1 2 0.06492698839129166 0.048846492790435334
hotel_0_00632 0 1 3 0.06492698839129166 0.11290939765353875
hotel_0_00632 0 1 4 0.06492698839129166 -0.07877066683154361
hotel_0_00633 0 1 2 0.06492698839129166 0.048846492790435334
hotel_0_00633 0 1 3 0.06492698839129166 0.11290939765353875
hotel_0_00633 0 1 4 0.06492698839129166 -0.07877066683154361
hotel_0_00634 0 1 2 0.06492698839129166 0.048846492790435334
hotel_0_00634 0 1 3 0.06492698839129166 0.11290939765353875
hotel_0_00634 0 1 4 0.06492698839129166 -0.07877066683154361
hotel_0_00635 0 1 2 0.06492698839129166 0.048846492790435334
hotel_0_00635 0 1 3 0.06492698839129166 0.11290939765353875
hotel_0_00635 0 1 4 0.06492698839129166 -0.07877066683154361
hotel_0_00640 0 1 2 0.03440873599732678 0.03234005606443453
hotel_0_00640 0 1 3 0.03440873599732678 0.09370842055485772
hotel_0_00640 0 1 4 0.03440873599732678 -0.0718646449603195
hotel_0_00641 0 1 2 0.03440873599732678 0.03234005606443453
hotel_0_00641 0 1 3 0.03440873599732678 0.09370842055485772
hotel_0_00641 0 1 4 0.03440873599732678 -0.0718646449603195
hotel_0_00642 0 1 2 0.03440873599732678 0.03234005606443453
hotel_0_00642 0 1 3 0.03440873599732678 0.09370842055485772
hotel_0_00642 0 1 4 0.03440873599732678 -0.0718646449603195
hotel_0_00643 0 1 2 0.03440873599732678 0.03234005606443453
hotel_0_00643 0 1 3 0.03440873599732678 0.09370842055485772
hotel_0_00643 0 1 4 0.03440873599732678 -0.0718646449603195
hotel_0_00644 0 1 2 0.03440873599732678 0.03234005606443453
hotel_0_00644 0 1 3 0.03440873599732678 0.09370842055485772
hotel_0_00644 0 1 4 0.03440873599732678 -0.0718646449603195
hotel_0_00645 0 1 2 0.03440873599732678 0.03234005606443453
hotel_0_00645 0 1 3 0.03440873599732678 0.09370842055485772
hotel_0_00645 0 1 4 0.03440873599732678 -0.0718646449603195
hotel_0_00650 0 1 2 0.10995193220507198 0.06479030944102798
hotel_0_00650 0 1 3 0.10995193220507198 0.13779770041666153
hotel_0_00650 0 1 4 0.10995193220507198 -0.1772485525705787
hotel_0_00651 0 1 2 0.10995193220507198 0.06479030944102798
hotel_0_00651 0 1 3 0.10995193220507198 0.13779770041666153
hotel_0_00651 0 1 4 0.10995193220507198 -0.1772485525705787
hotel_0_00652 0 1 2 0.10995193220507198 0.06479030944102798
hotel_0_00652 0 1 3 0.10995193220507198 0.13779770041666153
hotel_0_00652 0 1 4 0.10995193220507198 -0.1772485525705787
hotel_0_00653 0 1 2 0.10995193220507198 0.06479030944102798
hotel_0_00653 0 1 3 0.10995193220507198 0.13779770041666153
hotel_0_00653 0 1 4 0.10995193220507198 -0.1772485525705787
hotel_0_00654 0 1 2 0.10995193220507198 0.06479030944102798
hotel_0_00654 0 1 3 0.10995193220507198 0.13779770041666153
hotel_0_00654 0 1 4 0.10995193220507198 -0.1772485525705787
hotel_0_00655 0 1 2 0.10995193220507198 0.06479030944102798
hotel_0_00655 0 1 3 0.10995193220507198 0.13779770041666153
hotel_0_00655 0 1 4 0.10995193220507198 -0.1772485525705787
hotel_0_00660 0 1 2 0.03491016322147136 0.021772512734649467
hotel_0_00660 0 1 3 0.03491016322147136 0.16740279185770154
hotel_0_00660 0 1 4 0.03491016322147136 -0.1062817710089637
hotel_0_00661 0 1 2 0.03491016322147136 0.021772512734649467
hotel_0_00661 0 1 3 0.03491016322147136 0.16740279185770154
hotel_0_00661 0 1 4 0.03491016322147136 -0.1062817710089637
hotel_0_00662 0 1 2 0.03491016322147136 0.021772512734649467
hotel_0_00662 0 1 3 0.03491016322147136 0.16740279185770154
hotel_0_00662 0 1 4 0.03491016322147136 -0.1062817710089637
hotel_0_00663 0 1 2 0.03491016322147136 0.021772512734649467
hotel_0_00663 0 1 3 0.03491016322147136 0.16740279185770154
hotel_0_00663 0 1 4 0.03491016322147136 -0.1062817710089637
hotel_0_00664 0 1 2 0.03491016322147136 0.021772512734649467
hotel_0_00664 0 1 3 0.03491016322147136 0.16740279185770154
hotel_0_00664 0 1 4 0.03491016322147136 -0.1062817710089637
hotel_0_00665 0 1 2 0.03491016322147136 0.021772512734649467
hotel_0_00665 0 1 3 0.03491016322147136 0.16740279185770154
hotel_0_00665 0 1 4 0.03491016322147136 -0.1062817710089637
hotel_0_00670 0 1 2 0.06872541073928229 0.04784555590180893
hotel_0_00670 0 1 3 0.06872541073928229 0.08503759756555362
hotel_0_00670 0 1 4 0.06872541073928229 -0.16808525804440588
hotel_0_00671 0 1 2 0.06872541073928229 0.04784555590180893
hotel_0_00671 0 1 3 0.06872541073928229 0.08503759756555362
hotel_0_00671 0 1 4 0.06872541073928229 -0.16808525804440588
hotel_0_00672 0 1 2 0.06872541073928229 0.04784555590180893
hotel_0_00672 0 1 3 0.06872541073928229 0.08503759756555362
hotel_0_00672 0 1 4 0.06872541073928229 -0.16808525804440588
hotel_0_00673 0 1 2 0.06872541073928229 0.04784555590180893
hotel_0_00673 0 1 3 0.06872541073928229 0.08503759756555362
hotel_0_00673 0 1 4 0.06872541073928229 -0.16808525804440588
hotel_0_00674 0 1 2 0.06872541073928229 0.04784555590180893
hotel_0_00674 0 1 3 0.06872541073928229 0.08503759756555362
hotel_0_00674 0 1 4 0.06872541073928229 -0.16808525804440588
hotel_0_00675 0 1 2 0.06872541073928229 0.04784555590180893
hotel_0_00675 0 1 3 0.06872541073928229 0.08503759756555362
hotel_0_00675 0 1 4 0.06872541073928229 -0.16808525804440588
hotel_0_00680 0 1 2 0.03585810029421661 0.03014127984392969
hotel_0_00680 0 1 3 0.03585810029421661 0.12647896198716926
hotel_0_00680 0 1 4 0.03585810029421661 -0.0957453519724121
hotel_0_00681 0 1 2 0.03585810029421661 0.03014127984392969
hotel_0_00681 0 1 3 0.03585810029421661 0.12647896198716926
hotel_0_00681 0 1 4 0.03585810029421661 -0.0957453519724121
hotel_0_00682 0 1 2 0.03585810029421661 0.03014127984392969
hotel_0_00682 0 1 3 0.03585810029421661 0.12647896198716926
hotel_0_00682 0 1 4 0.03585810029421661 -0.0957453519724121
hotel_0_00683 0 1 2 0.03585810029421661 0.03014127984392969
hotel_0_00683 0 1 3 0.03585810029421661 0.12647896198716926
hotel_0_00683 0 1 4 0.03585810029421661 -0.0957453519724121
hotel_0_00684 0 1 2 0.03585810029421661 0.03014127984392969
hotel_0_00684 0 1 3 0.03585810029421661 0.12647896198716926
hotel_0_00684 0 1 4 0.03585810029421661 -0.0957453519724121
hotel_0_00685 0 1 2 0.03585810029421661 0.03014127984392969
hotel_0_00685 0 1 3 0.03585810029421661 0.12647896198716926
hotel_0_00685 0 1 4 0.03585810029421661 -0.0957453519724121
hotel_0_00690 0 1 2 0.08683387312882238 0.07342913338952249
hotel_0_00690 0 1 3 0.08683387312882238 0.11248316054328532
hotel_0_00690 0 1 4 0.08683387312882238 -0.14092828693021514
hotel_0_00691 0 1 2 0.08683387312882238 0.07342913338952249
hotel_0_00691 0 1 3 0.08683387312882238 0.11248316054328532
hotel_0_00691 0 1 4 0.08683387312882238 -0.14092828693021514
hotel_0_00692 0 1 2 0.08683387312882238 0.07342913338952249
hotel_0_00692 0 1 3 0.08683387312882238 0.11248316054328532
hotel_0_00692 0 1 4 0.08683387312882238 -0.14092828693021514
hotel_0_00693 0 1 2 0.08683387312882238 0.07342913338952249
hotel_0_00693 0 1 3 0.08683387312882238 0.11248316054328532
hotel_0_00693 0 1 4 0.08683387312882238 -0.14092828693021514
hotel_0_00694 0 1 2 0.08683387312882238 0.07342913338952249
hotel_0_00694 0 1 3 0.08683387312882238 0.11248316054328532
hotel_0_00694 0 1 4 0.08683387312882238 -0.14092828693021514
hotel_0_00695 0 1 2 0.08683387312882238 0.07342913338952249
hotel_0_00695 0 1 3 0.08683387312882238 0.11248316054328532
hotel_0_00695 0 1 4 0.08683387312882238 -0.14092828693021514
hotel_0_00700 0 1 2 0.10195098548059942 0.08505056641452838
hotel_0_00700 0 1 3 0.10195098548059942 0.17364527926097362
hotel_0_00700 0 1 4 0.10195098548059942 -0.11768092417533696
hotel_0_00701 0 1 2 0.10195098548059942 0.08505056641452838
hotel_0_00701 0 1 3 0.10195098548059942 0.17364527926097362
hotel_0_00701 0 1 4 0.10195098548059942 -0.11768092417533696
hotel_0_00702 0 1 2 0.10195098548059942 0.08505056641452838
hotel_0_00702 0 1 3 0.10195098548059942 0.17364527926097362
hotel_0_00702 0 1 4 0.10195098548059942 -0.11768092417533696
hotel_0_00703 0 1 2 0.10195098548059942 0.08505056641452838
hotel_0_00703 0 1 3 0.10195098548059942 0.17364527926097362
hotel_0_00703 0 1 4 0.10195098548059942 -0.11768092417533696
hotel_0_00704 0 1 2 0.10195098548059942 0.08505056641452838
hotel_0_00704 0 1 3 0.10195098548059942 0.17364527926097362
hotel_0_00704 0 1 4 0.10195098548059942 -0.11768092417533696
hotel_0_00705 0 1 2 0.10195098548059942 0.08505056641452838
hotel_0_00705 0 1 3 0.10195098548059942 0.17364527926097362
hotel_0_00705 0 1 4 0.10195098548059942 -0.11768092417533696
hotel_0_00710 0 1 2 0.05277091098333661 0.025643812564510975
hotel_0_00710 0 1 3 0.05277091098333661 0.1349325489544828
hotel_0_00710 0 1 4 0.05277091098333661 -0.05914109217284385
hotel_0_00711 0 1 2 0.05277091098333661 0.025643812564510975
hotel_0_00711 0 1 3 0.05277091098333661 0.1349325489544828
hotel_0_00711 0 1 4 0.05277091098333661 -0.05914109217284385
hotel_0_00712 0 1 2 0.05277091098333661 0.025643812564510975
hotel_0_00712 0 1 3 0.05277091098333661 0.1349325489544828
hotel_0_00712 0 1 4 0.05277091098333661 -0.05914109217284385
hotel_0_00713 0 1 2 0.05277091098333661 0.025643812564510975
hotel_0_00713 0 1 3 0.05277091098333661 0.1349325489544828
hotel_0_00713 0 1 4 0.05277091098333661 -0.05914109217284385
hotel_0_00714 0 1 2 0.05277091098333661 0.025643812564510975
hotel_0_00714 0 1 3 0.05277091098333661 0.1349325489544828
hotel_0_00714 0 1 4 0.05277091098333661 -0.05914109217284385
hotel_0_00715 0 1 2 0.05277091098333661 0.025643812564510975
hotel_0_00715 0 1 3 0.05277091098333661 0.1349325489544828
hotel_0_00715 0 1 4 0.05277091098333661 -0.05914109217284385
hotel_0_00720 0 1 2 0.09281794234474747 0.0863641544961971
hotel_0_00720 0 1 3 0.09281794234474747 0.17155973984966824
hotel_0_00720 0 1 4 0.09281794234474747 -0.0930623949745954
hotel_0_00721 0 1 2 0.09281794234474747 0.0863641544961971
hotel_0_00721 0 1 3 0.09281794234474747 0.17155973984966824
hotel_0_00721 0 1 4 0.09281794234474747 -0.0930623949745954
hotel_0_00722 0 1 2 0.09281794234474747 0.0863641544961971
hotel_0_00722 0 1 3 0.09281794234474747 0.17155973984966824
hotel_0_00722 0 1 4 0.09281794234474747 -0.0930623949745954
hotel_0_00723 0 1 2 0.09281794234474747 0.0863641544961971
hotel_0_00723 0 1 3 0.09281794234474747 0.17155973984966824
hotel_0_00723 0 1 4 0.09281794234474747 -0.0930623949745954
hotel_0_00724 0 1 2 0.09281794234474747 0.0863641544961971
hotel_0_00724 0 1 3 0.09281794234474747 0.17155973984966824
hotel_0_00724 0 1 4 0.09281794234474747 -0.0930623949745954
hotel_0_00725 0 1 2 0.09281794234474747 0.0863641544961971
hotel_0_00725 0 1 3 0.09281794234474747 0.17155973984966824
hotel_0_00725 0 1 4 0.09281794234474747 -0.0930623949745954
hotel_0_00730 0 1 2 0.0731863853282425 0.05169193337633622
hotel_0_00730 0 1 3 0.0731863853282425 0.14781536165949993
hotel_0_00730 0 1 4 0.0731863853282425 -0.17414317934740794
hotel_0_00731 0 1 2 0.0731863853282425 0.05169193337633622
hotel_0_00731 0 1 3 0.0731863853282425 0.14781536165949993
hotel_0_00731 0 1 4 0.0731863853282425 -0.17414317934740794
hotel_0_00732 0 1 2 0.0731863853282425 0.05169193337633622
hotel_0_00732 0 1 3 0.0731863853282425 0.14781536165949993
hotel_0_00732 0 1 4 0.0731863853282425 -0.17414317934740794
hotel_0_00733 0 1 2 0.0731863853282425 0.05169193337633622
hotel_0_00733 0 1 3 0.0731863853282425 0.14781536165949993
hotel_0_00733 0 1 4 0.0731863853282425 -0.17414317934740794
hotel_0_00734 0 1 2 0.0731863853282425 0.05169193337633622
hotel_0_00734 0 1 3 0.0731863853282425 0.14781536165949993
hotel_0_00734 0 1 4 0.0731863853282425 -0.17414317934740794
hotel_0_00735 0 1 2 0.0731863853282425 0.05169193337633622
hotel_0_00735 0 1 3 0.0731863853282425 0.14781536165949993
hotel_0_00735 0 1 4 0.0731863853282425 -0.17414317934740794
hotel_0_00740 0 1 2 0.11133949704450859 0.02500929420762054
hotel_0_00740 0 1 3 0.11133949704450859 0.14430060755593546
hotel_0_00740 0 1 4 0.11133949704450859 -0.15698109942790492
hotel_0_00741 0 1 2 0.11133949704450859 0.02500929420762054
hotel_0_00741 0 1 3 0.11133949704450859 0.14430060755593546
hotel_0_00741 0 1 4 0.11133949704450859 -0.15698109942790492
hotel_0_00742 0 1 2 0.11133949704450859 0.02500929420762054
hotel_0_00742 0 1 3 0.11133949704450859 0.14430060755593546
hotel_0_00742 0 1 4 0.11133949704450859 -0.15698109942790492
hotel_0_00743 0 1 2 0.11133949704450859 0.02500929420762054
hotel_0_00743 0 1 3 0.11133949704450859 0.14430060755593546
hotel_0_00743 0 1 4 0.11133949704450859 -0.15698109942790492
hotel_0_00744 0 1 2 0.11133949704450859 0.02500929420762054
hotel_0_00744 0 1 3 0.11133949704450859 0.14430060755593546
hotel_0_00744 0 1 4 0.11133949704450859 -0.15698109942790492
hotel_0_00745 0 1 2 0.11133949704450859 0.02500929420762054
hotel_0_00745 0 1 3 0.11133949704450859 0.14430060755593546
hotel_0_00745 0 1 4 0.11133949704450859 -0.15698109942790492
hotel_0_00750 0 1 2 0.08183813490236003 0.07019441200026444
hotel_0_00750 0 1 3 0.08183813490236003 0.1608287349420206
hotel_0_00750 0 1 4 0.08183813490236003 -0.10168754685143402
hotel_0_00751 0 1 2 0.08183813490236003 0.07019441200026444
hotel_0_00751 0 1 3 0.08183813490236003 0.1608287349420206
hotel_0_00751 0 1 4 0.08183813490236003 -0.10168754685143402
hotel_0_00752 0 1 2 0.08183813490236003 0.07019441200026444
hotel_0_00752 0 1 3 0.08183813490236003 0.1608287349420206
hotel_0_00752 0 1 4 0.08183813490236003 -0.10168754685143402
hotel_0_00753 0 1 2 0.08183813490236003 0.07019441200026444
hotel_0_00753 0 1 3 0.08183813490236003 0.1608287349420206
hotel_0_00753 0 1 4 0.08183813490236003 -0.10168754685143402
hotel_0_00754 0 1 2 0.08183813490236003 0.07019441200026444
hotel_0_00754 0 1 3 0.08183813490236003 0.1608287349420206
hotel_0_00754 0 1 4 0.08183813490236003 -0.10168754685143402
hotel_0_00755 0 1 2 0.08183813490236003 0.07019441200026444
hotel_0_00755 0 1 3 0.08183813490236003 0.1608287349420206
hotel_0_00755 0 1 4 0.08183813490236003 -0.10168754685143402
hotel_0_00760 0 1 2 0.03849367640547503 0.025260779776927186
hotel_0_00760 0 1 3 0.03849367640547503 0.0719977154555625
hotel_0_00760 0 1 4 0.03849367640547503 -0.12094199170475123
hotel_0_00761 0 1 2 0.03849367640547503 0.025260779776927186
hotel_0_00761 0 1 3 0.03849367640547503 0.0719977154555625
hotel_0_00761 0 1 4 0.03849367640547503 -0.12094199170475123
hotel_0_00762 0 1 2 0.03849367640547503 0.025260779776927186
hotel_0_00762 0 1 3 0.03849367640547503 0.0719977154555625
hotel_0_00762 0 1 4 0.03849367640547503 -0.12094199170475123
hotel_0_00763 0 1 2 0.03849367640547503 0.025260779776927186
hotel_0_00763 0 1 3 0.03849367640547503 0.0719977154555625
hotel_0_00763 0 1 4 0.03849367640547503 -0.12094199170475123
hotel_0_00764 0 1 2 0.03849367640547503 0.025260779776927186
hotel_0_00764 0 1 3 0.03849367640547503 0.0719977154555625
hotel_0_00764 0 1 4 0.03849367640547503 -0.12094199170475123
hotel_0_00765 0 1 2 0.03849367640547503 0.025260779776927186
hotel_0_00765 0 1 3 0.03849367640547503 0.0719977154555625
hotel_0_00765 0 1 4 0.03849367640547503 -0.12094199170475123
hotel_0_00770 0 1 2 0.040622239909254815 0.02534391840052715
hotel_0_00770 0 1 3 0.040622239909254815 0.13141946635992421
hotel_0_00770 0 1 4 0.040622239909254815 -0.11489675273156229
hotel_0_00771 0 1 2 0.040622239909254815 0.02534391840052715
hotel_0_00771 0 1 3 0.040622239909254815 0.13141946635992421
hotel_0_00771 0 1 4 0.040622239909254815 -0.11489675273156229
hotel_0_00772 0 1 2 0.040622239909254815 0.02534391840052715
hotel_0_00772 0 1 3 0.040622239909254815 0.13141946635992421
hotel_0_00772 0 1 4 0.040622239909254815 -0.11489675273156229
hotel_0_00773 0 1 2 0.040622239909254815 0.02534391840052715
hotel_0_00773 0 1 3 0.040622239909254815 0.13141946635992421
hotel_0_00773 0 1 4 0.040622239909254815 -0.11489675273156229
hotel_0_00774 0 1 2 0.040622239909254815 0.02534391840052715
hotel_0_00774 0 1 3 0.040622239909254815 0.13141946635992421
hotel_0_00774 0 1 4 0.040622239909254815 -0.11489675273156229
hotel_0_00775 0 1 2 0.040622239909254815 0.02534391840052715
hotel_0_00775 0 1 3 0.040622239909254815 0.13141946635992421
hotel_0_00775 0 1 4 0.040622239909254815 -0.11489675273156229
hotel_0_00780 0 1 2 0.1057072676956651 0.03270731864869299
hotel_0_00780 0 1 3 0.1057072676956651 0.1313275248716281
hotel_0_00780 0 1 4 0.1057072676956651 -0.14314273086228402
hotel_0_00781 0 1 2 0.1057072676956651 0.03270731864869299
hotel_0_00781 0 1 3 0.1057072676956651 0.1313275248716281
hotel_0_00781 0 1 4 0.1057072676956651 -0.14314273086228402
hotel_0_00782 0 1 2 0.1057072676956651 0.03270731864869299
hotel_0_00782 0 1 3 0.1057072676956651 0.1313275248716281
hotel_0_00782 0 1 4 0.1057072676956651 -0.14314273086228402
hotel_0_00783 0 1 2 0.1057072676956651 0.03270731864869299
hotel_0_00783 0 1 3 0.1057072676956651 0.1313275248716281
hotel_0_00783 0 1 4 0.1057072676956651 -0.14314273086228402
hotel_0_00784 0 1 2 0.1057072676956651 0.03270731864869299
hotel_0_00784 0 1 3 0.1057072676956651 0.1313275248716281
hotel_0_00784 0 1 4 0.1057072676956651 -0.14314273086228402
hotel_0_00785 0 1 2 0.1057072676956651 0.03270731864869299
hotel_0_00785 0 1 3 0.1057072676956651 0.1313275248716281
hotel_0_00785 0 1 4 0.1057072676956651 -0.14314273086228402
hotel_0_00790 0 1 2 0.05211617805394825 0.03145378565559301
hotel_0_00790 0 1 3 0.05211617805394825 0.1776177780040202
hotel_0_00790 0 1 4 0.05211617805394825 -0.06235041049176713
hotel_0_00791 0 1 2 0.05211617805394825 0.03145378565559301
hotel_0_00791 0 1 3 0.05211617805394825 0.1776177780040202
hotel_0_00791 0 1 4 0.05211617805394825 -0.06235041049176713
hotel_0_00792 0 1 2 0.05211617805394825 0.03145378565559301
hotel_0_00792 0 1 3 0.05211617805394825 0.1776177780040202
hotel_0_00792 0 1 4 0.05211617805394825 -0.06235041049176713
hotel_0_00793 0 1 2 0.05211617805394825 0.03145378565559301
hotel_0_00793 0 1 3 0.05211617805394825 0.1776177780040202
hotel_0_00793 0 1 4 0.05211617805394825 -0.06235041049176713
hotel_0_00794 0 1 2 0.05211617805394825 0.03145378565559301
hotel_0_00794 0 1 3 0.05211617805394825 0.1776177780040202
hotel_0_00794 0 1 4 0.05211617805394825 -0.06235041049176713
hotel_0_00795 0 1 2 0.05211617805394825 0.03145378565559301
hotel_0_00795 0 1 3 0.05211617805394825 0.1776177780040202
hotel_0_00795 0 1 4 0.05211617805394825 -0.06235041049176713
hotel_0_00800 0 1 2 0.09058091916915839 0.03535643557577766
hotel_0_00800 0 1 3 0.09058091916915839 0.16713520108193805
hotel_0_00800 0 1 4 0.09058091916915839 -0.09511981107744308
hotel_0_00801 0 1 2 0.09058091916915839 0.03535643557577766
hotel_0_00801 0 1 3 0.09058091916915839 0.16713520108193805
hotel_0_00801 0 1 4 0.09058091916915839 -0.09511981107744308
hotel_0_00802 0 1 2 0.09058091916915839 0.03535643557577766
hotel_0_00802 0 1 3 0.09058091916915839 0.16713520108193805
hotel_0_00802 0 1 4 0.09058091916915839 -0.09511981107744308
hotel_0_00803 0 1 2 0.09058091916915839 0.03535643557577766
hotel_0_00803 0 1 3 0.09058091916915839 0.16713520108193805
hotel_0_00803 0 1 4 0.09058091916915839 -0.09511981107744308
hotel_0_00804 0 1 2 0.09058091916915839 0.03535643557577766
hotel_0_00804 0 1 3 0.09058091916915839 0.16713520108193805
hotel_0_00804 0 1 4 0.09058091916915839 -0.09511981107744308
hotel_0_00805 0 1 2 0.09058091916915839 0.03535643557577766
hotel_0_00805 0 1 3 0.09058091916915839 0.16713520108193805
hotel_0_00805 0 1 4 0.09058091916915839 -0.09511981107744308
hotel_0_00810 0 1 2 0.0737550494560212 0.04665710559113383
hotel_0_00810 0 1 3 0.0737550494560212 0.17109344450033634
hotel_0_00810 0 1 4 0.0737550494560212 -0.1739298645631578
hotel_0_00811 0 1 2 0.0737550494560212 0.04665710559113383
hotel_0_00811 0 1 3 0.0737550494560212 0.17109344450033634
hotel_0_00811 0 1 4 0.0737550494560212 -0.1739298645631578
hotel_0_00812 0 1 2 0.0737550494560212 0.04665710559113383
hotel_0_00812 0 1 3 0.0737550494560212 0.17109344450033634
hotel_0_00812 0 1 4 0.0737550494560212 -0.1739298645631578
hotel_0_00813 0 1 2 0.0737550494560212 0.04665710559113383
hotel_0_00813 0 1 3 0.0737550494560212 0.17109344450033634
hotel_0_00813 0 1 4 0.0737550494560212 -0.1739298645631578
hotel_0_00814 0 1 2 0.0737550494560212 0.04665710559113383
hotel_0_00814 0 1 3 0.0737550494560212 0.17109344450033634
hotel_0_00814 0 1 4 0.0737550494560212 -0.1739298645631578
hotel_0_00815 0 1 2 0.0737550494560212 0.04665710559113383
hotel_0_00815 0 1 3 0.0737550494560212 0.17109344450033634
hotel_0_00815 0 1 4 0.0737550494560212 -0.1739298645631578
hotel_0_00820 0 1 2 0.07337933497060478 0.04605669592866341
hotel_0_00820 0 1 3 0.07337933497060478 0.10240472513756702
hotel_0_00820 0 1 4 0.07337933497060478 -0.09838689570504039
hotel_0_00821 0 1 2 0.07337933497060478 0.04605669592866341
hotel_0_00821 0 1 3 0.07337933497060478 0.10240472513756702
hotel_0_00821 0 1 4 0.07337933497060478 -0.09838689570504039
hotel_0_00822 0 1 2 0.07337933497060478 0.04605669592866341
hotel_0_00822 0 1 3 0.07337933497060478 0.10240472513756702
hotel_0_00822 0 1 4 0.07337933497060478 -0.09838689570504039
hotel_0_00823 0 1 2 0.07337933497060478 0.04605669592866341
hotel_0_00823 0 1 3 0.07337933497060478 0.10240472513756702
hotel_0_00823 0 1 4 0.07337933497060478 -0.09838689570504039
hotel_0_00824 0 1 2 0.07337933497060478 0.04605669592866341
hotel_0_00824 0 1 3 0.07337933497060478 0.10240472513756702
hotel_0_00824 0 1 4 0.07337933497060478 -0.09838689570504039
hotel_0_00825 0 1 2 0.07337933497060478 0.04605669592866341
hotel_0_00825 0 1 3 0.07337933497060478 0.10240472513756702
hotel_0_00825 0 1 4 0.07337933497060478 -0.09838689570504039
hotel_0_00830 0 1 2 0.057778463590168264 0.05141812951363013
hotel_0_00830 0 1 3 0.057778463590168264 0.08789013545833649
hotel_0_00830 0 1 4 0.057778463590168264 -0.11233235905443613
hotel_0_00831 0 1 2 0.057778463590168264 0.05141812951363013
hotel_0_00831 0 1 3 0.057778463590168264 0.08789013545833649
hotel_0_00831 0 1 4 0.057778463590168264 -0.11233235905443613
hotel_0_00832 0 1 2 0.057778463590168264 0.05141812951363013
hotel_0_00832 0 1 3 0.057778463590168264 0.08789013545833649
hotel_0_00832 0 1 4 0.057778463590168264 -0.11233235905443613
hotel_0_00833 0 1 2 0.057778463590168264 0.05141812951363013
hotel_0_00833 0 1 3 0.057778463590168264 0.08789013545833649
hotel_0_00833 0 1 4 0.057778463590168264 -0.11233235905443613
hotel_0_00834 0 1 2 0.057778463590168264 0.05141812951363013
hotel_0_00834 0 1 3 0.057778463590168264 0.08789013545833649
hotel_0_00834 0 1 4 0.057778463590168264 -0.11233235905443613
hotel_0_00835 0 1 2 0.057778463590168264 0.05141812951363013
hotel_0_00835 0 1 3 0.057778463590168264 0.08789013545833649
hotel_0_00835 0 1 4 0.057778463590168264 -0.11233235905443613
hotel_0_00840 0 1 2 0.10037423357198313 0.04447432373858363
hotel_0_00840 0 1 3 0.10037423357198313 0.12232933506249287
hotel_0_00840 0 1 4 0.10037423357198313 -0.1256178005329619
hotel_0_00841 0 1 2 0.10037423357198313 0.04447432373858363
hotel_0_00841 0 1 3 0.10037423357198313 0.12232933506249287
hotel_0_00841 0 1 4 0.10037423357198313 -0.1256178005329619
hotel_0_00842 0 1 2 0.10037423357198313 0.04447432373858363
